,date,year,month,day,open,high,low,close,week
0,2022-05-03,2022,05,03,16593.21,16604.87,16465.99,16498.9,1
1,2022-05-04,2022,05,04,16531.37,16617.06,16514.3,16565.83,1
2,2022-05-05,2022,05,05,16689.98,16783.78,16650.81,16696.12,1
3,2022-05-06,2022,05,06,16491.11,16491.11,16312.17,16408.2,1
4,2022-05-09,2022,05,09,16345.84,16345.84,16048.92,16048.92,2
5,2022-05-10,2022,05,10,15891.4,16071.5,15734.44,16061.7,2
6,2022-05-11,2022,05,11,16053.75,16081.15,15953.27,16006.25,2
7,2022-05-12,2022,05,12,15943.62,15943.62,15616.68,15616.68,2
8,2022-05-13,2022,05,13,15687.15,15860.69,15687.15,15832.54,2
9,2022-05-16,2022,05,16,15943.69,16032.85,15847.46,15901.04,3
10,2022-05-17,2022,05,17,15915.93,16085.85,15915.93,16056.09,3
11,2022-05-18,2022,05,18,16174.78,16316.58,16172.8,16296.86,3
12,2022-05-19,2022,05,19,16111.49,16111.49,15892.73,16020.32,3
13,2022-05-20,2022,05,20,16061.92,16181.66,16058.2,16144.85,3
